pair_id	text1_id	text2_id	text1	text2	label	metadata__intercoder	metadata__comparison	metadata__intensity1	metadata__intensity1_num	metadata__intensity2	metadata__intensity2_num
1dd52856298f7832d1d7466b6ec1386a	bc240cf11e85e275c208b3b074a2adc9	b17a1091d2b8ad7ceee38462726dcd55	To have a referendum on the future of Scotland within the UK, but with businesses and unions limited in their ability to campaign by imposing lower spending limits than the Electoral Commission recommended, and to have a referendum on the future of Scotland within the UK but with far lower spending limits for the umbrella campaign groups than was recommended by the Electoral Commission and that were in place for the Welsh referendum and the AV referendum: these will both be seen for what they are.	The House Builders Federation has said:  The social and economic consequences of not building enough houses are being ignored by many commentators.	text1	TRUE	1	4	4	1	1
1e681b4a195b5cadd50b7063d96b14dd	b192cae65d919ed53b5f9f8965bd5779	eb1f4c8ab4011fd28d6bf3bfb0bb430d	Many right hon  and hon  Members will have been completely unaware of what she looked like until she gained notoriety as the first Member of Parliament for 140 years to be disqualified for electoral fraud.	We want to reinvigorate local government in ways that encourage increased democracy, giving local people the chance to have more of a say in the affairs of their council; ways that encourage increased autonomy, giving authorities more freedom to take their own decisions; ways that encourage increased accountability, making elected representatives more visibly accountable for their actions; and ways that encourage increased partnership between central and local government and among local authorities and people, businesses and other groups in their area.	text2	FALSE	-1	2	2	NA	NA
1e8b6dd631747013ffd3e5d73ccc5dcb	b33219476d96c83854626d0d270bacb7	402cbadd63e0d852d7cd776c6c2a0a5e	There is now a long list of things that make it an offence to cause an animal fight, receive money for admission to an animal fight, publicise an animal fight, provide information about an animal fight, make or accept a bet on an animal fight, take part in an animal fight, possess anything designed or adapted to be used in an animal fight, keep or train an animal for use in an animal fight, keep any premises used in an animal fight and be present at an animal fight.	I can imagine what it would have been like if I had been on her side of the House and she had been on my side and, immediately after a general election in which the matter had not been raised in debate, the Government said, ""We think that we're now going to change the arrangements for the Dissolution of Parliament.""	text1	FALSE	1	5	5	NA	NA
1eca2d9bdd1b16a77a67a4fd3eba35cf	05f74646881a23d1e2723f45f911a212	7745f6bb72a6d4214b39f8e409aaeb21	There are those, including MIND, who argue that the Bill contravenes the European convention on human rights, in particular the right to liberty, the right to respect for private life, and the right to exercise these rights free from discrimination on grounds of race, gender, sexual orientation, class or any other status.	In the east midlands, about 6,500 new jobs have been announced so far this year, in the east of England, 4,700, and in the south-east, around 7,500.	text1	FALSE	1	4	4	1	1
26cee0cb717e289c095540fce1503ea6	965e4e635f633228e8e2f04ca4f772d9	6933c80e99d845910aa91cdcce4a0720	I also pay tribute to other Conservative colleagues for their contributions throughout the debate, notably my hon  and learned Friend  the Member for Torridge and West Devon   , my hon  Friend  the Member for Bromley and Chislehurst   , my right hon  and learned Friend  the Member for Beaconsfield   , my right hon  Friend  the Member for Wantage   , my hon  Friend  the Member for Harwich and North Essex    and my right hon  Friends the Members for Basingstoke   and for Chingford and Woodford Green  .	The EU could invest in solar forests in Greece to generate energy for the rest of Europe, in connectivity such as railways and roads to boost the holiday industry, in infrastructure in the holiday industry, or in broadband across Greece.	text1	FALSE	1	4	4	3	3
278872496ff67f3b62d2212aa887314b	2d2f27960bbb6428b905a3282f91a094	28ba23ce1106817caed7b832e6183308	Clause 3 states:  For the purpose of determining whether a person is resident in a dwelling on the relevant date for the purposes of section 4 above, his residence in the dwelling shall not be taken to have been interrupted by reason of his absence in the performance of any duty arising from or incidental to any office, service or employment held or undertaken by him if   he intends to resume actual residence within six months of giving up such residence, and will not be prevented from doing so by the performance of that duty"".	It will be up to judges to use discretion, because the relevant part of the Bill allows for discretion in looking at all the effects.	text1	FALSE	1	4	4	2	2
29f16d85efea80f8c89abe46bb6313ed	ec5c437c684b7830c5b0d1c1b9da8319	ba5df8dcfc79106effe10dcf47dc6d7a	It is extremely important that we, as a Parliament and a Government, regard the programme in the Queen's Speech and the run-up to the next Parliament as an opportunity to spell out that we are an enabling Government.	The Commission shall establish -      an Independent Healthcare Committee chaired by a Commissioner who shall have specific responsibility for the Commission's functions in respect of independent hospitals; and    a Nursing and Care Homes Committee chaired by a Commissioner who shall have specific responsibility for the Commission's functions in respect of nursing and care homes.	text2	FALSE	-1	NA	NA	NA	NA
2e3363aafc8f96b1bee39ad572f14199	1b4bc073661b4fa0c565ce30e372f270	115a7545ac7fb2b400655855535d4e8a	A person who is guilty of an offence under subsection   shall be liable -     on conviction on indictment -     to imprisonment for a term not exceeding two years,    to a fine, or    to both; or    on summary conviction -     to imprisonment of a term not exceeding 51 weeks,    to a fine not exceeding level 5 on the standard scale, or    to both,    An offence under this section is ""an offence committed under this Part"" for the purposes of section 7.'.	We recognise the importance of continuing to improve access to affordable and sustainable energy services in developing countries.	text1	TRUE	1	NA	NA	NA	NA
2ea81a5ec946e285009e86a4dba7e701	ebccdaede219181c13511e740cf3b4ab	e1c91f36a43528de7132288ec7b354ed	I know of at least one big UK company that established itself in Guernsey before the current policy was introduced and remains active on the island.	Of course, to the Prime Minister the cry of ""Geriatric residential facility, geriatric residential facility, geriatric residential facility"" may not sound quite as sexy, or be as good a soundbite, as ""Hospitals, hospitals, hospitals""; but such facilities are no less important to the bigger picture of health care.	text2	TRUE	-1	NA	NA	4	4
3002e63e007d3177ba1cf0ee930073fe	12cda526660e670713071ae553e8e0de	c05d8905ba41df26be547d01d197e6e9	The Government have reasonably taken the view that, for the most part, Thursday debates are advisory and give them a steer on what people think about policy, and this really is an advisory debate.	I hope that he is reassured by the fact that we are commissioning further research to fill in the gaps clearly identified in the York study.	text1	FALSE	1	3	3	2	2
309c2bade7bdba6c6e1ac7cf3fe144d8	2280c0bc65629f6aa1e8092242b39e45	8ec2b5be93b64387070a3c779820357d	I have provisionally selected the following amendments in the following order:   in the name of Leader of the Opposition,  the right hon  Member for Islington North   ;   in the name of  the right hon  Member for Ross, Skye and Lochaber   ;   in the name of  the right hon  Member for Meriden   ;   in the name of  the hon  Member for South Leicestershire   ; and   in the name of  the right hon  Member for Normanton, Pontefract and Castleford   .	Does he recognise that those who face cuts in services in communities throughout the country and those who are either threatened with the loss of, or who have already lost, their jobs in councils throughout the country - perhaps people in Barnet and Enfield - are aware, as Mr. Dixon-Smith seems to be aware, that there is a huge gap between the Government's rhetoric, the Prime Minister's rhetoric, the Secretary of State for the Environment's rhetoric and the Minister's own rhetoric and what is actually happening in councils throughout the country?	same	FALSE	0	5	5	5	5
346082592b4b57eaa07131a6abaaaaf4	94a41e763cfae04c9b24609bfe88a3b6	74b0643d2649c3f6aebb4a2efff358f9	Does the right hon  and learned Gentleman agree that the statement in the White Paper means that if the constitution is rejected, as I hope it will be, there will be no question of losing British jobs associated with trade in the EU or the even greater number of EU jobs associated with trade with Britain, because there would be no adverse economic impact resulting from the rejection of the constitution?	This section applies to regulations under -     section 10    ;    section 12  ;    section 19  ;    section 22  ;    section 30  ;    section 42  ;    paragraph 2  of Schedule 3  ;    paragraph 1  of Schedule 4  ;    paragraph 5 of Schedule 4  ;    paragraph 26  of Schedule 4  ;    paragraph 1   of Schedule 5  ;    paragraph 2 of Schedule 5  ;    paragraph 22  of Schedule 5   and regulations making provision on the matters in section 11  .    section 14  .""	text2	FALSE	-1	NA	NA	5	5
3499fad94e2e79b4fb762bc6e82093d4	96c6518ace66ae8ba0f7c24b78cbdcf0	720c8624237d7cf7cb2400b52a6eccfc	I have told  the hon  Member for Beverley and Holderness    before not to interrupt the proceedings, and I have often told him that he has defied the Chair.	May I point out that her suggestion that I might not have survived comes ill from a team that started off with three people in Committee and has now been completely reconfigured, and that she herself is a newcomer to it?	same	FALSE	0	2	2	2	2
3ef82149d40ae5d0e7a4d38c1dc38782	7d9394970798e096562fd2d3724dc9dd	c5b38635d969157b525a47dccc0c2fb9	There are opportunities in relation to what is called the fifth quarter; it never ceases to amaze me that chicken feet are apparently a delicacy in China and can attract a high value there - far higher than in the UK.	My hon  Friend the Minister will know that everyone in the House - except perhaps those on the Opposition Front Bench - welcomes the steps that he is taking to improve efficiency in airports in order to move people through.	same	FALSE	0	2	2	2	2
40aebd46f74bf79acd67015c53b3d9f8	50c17e9dcd1de6b81ec38f46f8091f94	d85cac0a858e5c66cdf98c95859f3f5d	The Secretary of State may by regulations make provision -     for the investigation and determination of disputes about a search engine's compliance with its code of practice,    for the appointment of a regulator to review and report to the Secretary of State on -     the codes of practice adopted by search engines, and    compliance with the codes of practice;    for the consequences of a failure by a specified search engine to adopt or comply with a code of practice including financial penalties or other sanctions.	The weighting attached to additional educational needs in the standard spending assessment is excessive - 22.5 per cent. - so that too high a proportion of resources is allocated according to socio-economic factors rather than according to pupil numbers.	text1	FALSE	1	4	4	NA	NA
4df27bb4401480441ab49416af3b7a13	064ba0fb22780fd7dd6ee755fd49030f	e6dc74ca8f93aa5d0d2b42c6c2f890a4	Sculptures, ceramics, figurines, statuettes, tools, weapons, frescoes, religious paintings and other works of art from Cyprus are routinely found at auction houses around the world, in particular here in London.	Nurses will be worse off; police inspectors will be worse off; teachers will be worse off; average earners will be worse off; through measures to come, the national health service will be worse off as an employer; the police service will be worse off as an employer; and the education service will be worse off as an employer.	text2	TRUE	-1	1	1	NA	NA
4e907f013a7b1ee41c52c03536a15aa0	3e6bd2e8e6e3ec2a1b68774515a00693	e306a90fa180ca3fa12a9f9726e4d30b	Our new clause gives the board the power to define:  ""  the circumstances in which, or descriptions of statistics in relation to which, pre-release access may or may not be granted;    the persons, or descriptions of persons, to whom pre-release access may be granted;    the period, or maximum period, during which pre-release access may be so granted;    the conditions subject to which pre-release access may be granted.""	It is always best if letters sent to me are received and seen by me before they are seen by others, but I will address the substantive responsibility that is invested in me - that is frankly a different and on the whole rather more important matter, but I always treat the hon  Gentleman and all Members with courtesy.	text1	TRUE	1	4	4	NA	NA
511b806d407399279a7107c1d11c7f3f	3f915ab30c18d44f72709689bd4f91e4	2d362f9064bc5422f33b8ac9b12684e9	It may just about be comprehensible that the Labour party will not come to a final view on the Bill's proposals until the Bill has completed its passage through the other place, but what we completely fail to understand is why it cannot come to a view today on the Bill as it stands at present, having just about completed its passage through this House.	We have already demonstrated the scheme with an audiovisual presentation to other European Agriculture Ministers at the recent informal Council in Northumberland.	text1	FALSE	1	4	4	3	3
56af2d465c11ef4ca00912149cb29f6d	b59c0cce73d449810f6b31e06d1ba338	f6d15afe02c59a1f915e10f21d613dcb	Some 60 per cent. of those aged over 70 are women, as are 66 per cent. of those aged over 80.	New clause 20 -  Period of retention in a pool of qualified applicants -    'In section 46 of the Police   Act 2000     after subsection   insert -   ""  Where a person from the pool of qualified applicants is not appointed under section 39   because -     there are insufficient numbers of qualified applicants from persons who are treated as Roman Catholics; or    there are insufficient numbers of qualified applicants from persons who are not so treated  they shall, subject to their consent, remain within the qualified pool of applicants for a period not exceeding eighteen months"".'.	text2	TRUE	-1	NA	NA	NA	NA
5b90f2bde5d41c675f6d9ddc6f54ecb0	c35da15009eafabae268c742e7dfa131	2e13bf8527fdf2cd58a5dca742d9415e	The figures are as follows: in the five Metropolitan police areas, there have been 1, 746 vehicle stops under the power; there have been 8, 142 vehicle stops within the Heathrow perimeter; there have been 1, 695 searches of vehicles within the Metropolitan police area and 6, 854 within the Heathrow perimeter; 2, 373 persons have been searched as occupants of a vehicle within the Metropolitan police area and 40 within the Heathrow perimeter.	Had it not shared the outlook of other forecasters, would it have had the mettle or the strength in 2007 to tell the previous Government that they were living far beyond their means?	text1	FALSE	1	5	5	2	2
5e34dca627ae37c114c8faee075ace8f	a6d15674b2e378144eca70038382f556	6f41bdca1f44e68730fe9822e3ca2a52	According to that study, between 1969 and 1991 the tree sparrow population fell by 80 per cent., the corn bunting population by 76 per cent., the grey partridge population by 73 per cent., the turtle dove population by 72 per cent., the reed bunting population by 50 per cent., the linnet population by 56 per cent. and the skylark population by 54 per cent.	The Department of Trade and Industry is examining this issue in detail, and my right hon  Friend the Secretary of State for Trade and Industry and my hon  Friend the Minister for Energy are giving it careful consideration.	text1	FALSE	1	NA	NA	NA	NA
5ef8e4cb401513b8018a617693b584f1	ad5db3dd5b9a5b46e4c101caae091c37	07daf07c456e047dcea868b47c866d4d	The Independent Policy Studies report shows that 29 per cent. of the growth in invalidity benefit has occurred because people are staying on invalidity benefit rather than taking retirement pension; 16 per cent. has occurred because more women are paying national insurance contributions, which makes them eligible for invalidity benefit; 13 per cent. is due to demographic reasons, in that there are more disabled people; and 42 per cent. is because  of a genuine growth in the number of people claiming invalidity benefit among a stable population of disabled people.	Labour Members are all for looking at how we can deal with some of the issues relating to under-occupancy and housing shortage, but this sort of brutal, blunt instrument does nothing to address that - in fact, it does quite the opposite.	text1	FALSE	1	5	5	2	2
642bc64fc04c2a83834a5fd2b193e6f7	5b612f979c435f7b6e0b35c999049f6c	43cefdec95f7d4659d42ecca95c6f0da	In saying that, I am not lining up with inefficient management and asking for its continuation in the heart of British industry.	One of the most pleasing aspects of the whole exercise has been the way in which people from across the political divide have combined for the benefit of their constituents - likewise, the manner in which professionals have worked with amateurs, activists from particular pressure groups have combined with generalists from the political class, and the fact that age, class, gender, physical or mental capacity or ethnic origin has been no barrier to participation.	text2	FALSE	-1	1	1	3	3
64e25a6b82e79fa5055d98ff311a7696	917c9ee6f0fc139aac1f34e9f6414f79	32ca35d05094924c95b20efde220af75	Even at the height of the recession, when long-term unemployment doubled, the previous Government simply ignored them and pretended that they were not there.	This is not a choice between the Prime Minister's deal and no deal, because no deal is simply not going to happen; this is a choice between the Prime Minister's deal and the right deal; it is a choice between caving in to the Prime Minister's empty threats and scaremongering and standing up for the interests of our constituents; it is a choice between capitulating to a bully and asserting our sovereignty.	text2	TRUE	-1	NA	NA	NA	NA
652f800fbd493b3bb29a16dbc20cb9cb	e306a90fa180ca3fa12a9f9726e4d30b	8058f2679a2c69fb7bd8c1854b2e4f46	It is always best if letters sent to me are received and seen by me before they are seen by others, but I will address the substantive responsibility that is invested in me - that is frankly a different and on the whole rather more important matter, but I always treat the hon  Gentleman and all Members with courtesy.	This paragraph -     applies to primary legislation and subordinate legislation whenever enacted;    does not affect the validity, continuing operation or enforcement of any incompatible primary legislation; and    does not affect the validity, continuing operation or enforcement of any incompatible subordinate legislation if   primary legislation prevents removal of the incompatibility.	text2	TRUE	-1	NA	NA	4	4
65bcf5200f3cb843dc670b1f828340eb	2f5ef0b0327a35c51f1bba74d922b4d0	15e23324ee15421aacbdd06bbecf3bc3	In paragraph 2   -     in subparagraph  , for ""and NHS trusts"" there is substituted "", NHS trusts and NHS foundation trusts"";    in subparagraph  , for ""and NHS trusts"" there is substituted "", NHS trusts and NHS foundation trusts"";    in subparagraph  , for ""and NHS trusts"" there is substituted "", NHS trusts and NHS foundation trusts"";    in subparagraph  , for ""or NHS trusts"" there is substituted "", NHS trusts or NHS foundation trusts"".	I thank the hon  Members for East Renfrewshire  , my hon  Friend  the Member for Portsmouth South   ,  the hon  Member for Waveney   , my hon  Friend  the Member for Dudley North   , the hon  Members for Chelmsford  , for Dwyfor Meirionnydd   and for Strangford  , my hon  Friends the Members for Warrington South  , for Hornsey and Wood Green   and for Derby North  ,  the hon  Member for Linlithgow and East Falkirk   , my hon  Friend  the Member for Washington and Sunderland West    and the Minister for his reply.	same	TRUE	0	5	5	5	5
65f59f5d3b7e78b2468a1bcacfade905	391f010bc1842fc81eefed2d092eca83	9d34ef1c385af036591a9e7b57fecee4	Many of my hon  Friends not present for this debate subscribe to the game of rugby league and want it to have a fairer deal than it does now.	The record employment statistics of the last few days show how potters in Stoke and residents everywhere have benefited from a Government who put wealth creation, not class warfare, at the heart of their policies.	same	FALSE	0	2	2	2	2
688c5c80213cde8f08331acb4937b777	9cdc5392a2bf878f46791d16c544b1a0	649b485140f220c018a8b2c79f62e8c1	After all, this is the Chancellor who told us in his interview during ""On The Record"" on Sunday:  The Government cannot forecast precisely whether the economy is going to grow by 1 or l 3/4  per cent.	Some parents will have a strong desire for their children to be educated in Catholic schools; others will have a strong desire for their children to be educated in Church of England schools; others will have an equally strong desire for their children to be educated in secular schools.	text2	FALSE	-1	2	2	NA	NA
72f7980ba19e7b19a34c06321a9e19fe	5c5232bf10bf962edf44d6ff72becaf6	04adf23899831e51968c53430d8b4df1	We are just weeks away from needing any deal, but he is no closer to an agreement; there is urgent no-deal planning, civil contingency planning and secret COBRA meetings; security in Northern Ireland is at risk; and businesses and industry are expressing grave concerns.	Some of the human rights under the international covenant on civil and political rights that I believe have been illegally restricted include freedom of expression; the right to peaceful assembly under article 21; the right to freedom of association with others under article 22; the right to liberty and security of person under article 9; freedom of movement under article 12; the right to  equality before the court under article 14; and the right to protection of the law against arbitrary or unlawful interference with privacy under article 17.	text2	FALSE	-1	NA	NA	5	5
73071de26276ca0b47258d78cf4567ca	05a8056b73e29966cee173628a913309	c81f2c0433dceeb55bac5023de474bbb	As I am sure that the hon  Gentleman is aware, London Transport fares are the statutory responsibility of   London Transport, not of Ministers, and the balance between fare levels and the need for investment is always difficult to strike.	It takes 67 minutes to travel from Swadlincote bus station to Derby bus station, which exceeds the time specified by the committee in its consultation document on the key criteria for the siting of a magistrates court - and the 67 minutes does not include the time it might take to find the magistrates court on leaving the bus station.	text2	FALSE	-1	2	2	3	3
73717682b219e981133cc6240e755e79	012361d6390cb0c97ee5b983cbcbd28f	b660be3e3dd5f979954b9cc94f26dc9b	We hope that a new system of government for Northern Ireland will emerge  - a system that will command the consent and loyalty of the majority of its citizens, a system that will be capable of putting an early end to violence and a system that will bring about the peace, justice and prosperity for which the people of Northern Ireland long and for which so many of them have worked so hard for so long.	We have heard interesting and stunning contributions from Labour Members: my right hon  Friend  the Member for Edinburgh South West   , my hon  Friends the Members for Glasgow South West   and for Glasgow Central  , my right hon  Friend  the Member for Stirling   , my hon  Friends the Members for Edinburgh South  , for Edinburgh North and Leith  , for Livingston  , for East Kilbride, Strathaven and Lesmahagow  , for Kilmarnock and Loudoun   and for East Lothian  .	text2	FALSE	-1	3	3	4	4
7605ae4bd3911391162decefce3d8083	36cdba5152999866917c586c7cad41da	e5ff38ca8d2f07ed9c81418fdf9c0b8a	Second day       Clauses 33 and 34, new Clauses relating to Part 5, new Schedules relating to Part 5, Clause 35, Schedule 5,  Clause 36, new Clauses relating to Part 6, new Schedules relating to Part 6, Clauses 37 to 43, Schedule 6, Clause 44, Schedule 7, Clauses 45 to 49, Schedules 8 and 9, Clause 50, new Clauses relating to Part 7, new Schedules relating to  Part 7, Clauses 51 and 52, new Clauses relating to Part 8, new Schedules relating to Part 8.	That is what creates a bottleneck for those who have not rushed to choose to change over to digital and need to be helped so that they do not lose their service at that point of decision making.	text1	FALSE	1	5	5	2	2
7677f24db2ddf5b051a53a492eaf03ad	34a2156e5740f9f8e24da67259d3d71c	fe0dfad555fe50f0b262231e4d3d1129	For better or worse, Hamas is the democratically elected majority party in the Palestinian Authority, and Hezbollah is a significant part of the democratic structure of Lebanon.	On rendition via Diego Garcia, has the Foreign Secretary asked the US authorities about allegations that US detainees have been held on ships serviced from Diego Garcia and possibly stationed within UK territorial waters?	same	FALSE	0	1	1	1	1
7eef68cfab1973879e7f91ccc3ca244c	43cefdec95f7d4659d42ecca95c6f0da	06d8d90645106a8b8178f6e141ff0f19	One of the most pleasing aspects of the whole exercise has been the way in which people from across the political divide have combined for the benefit of their constituents - likewise, the manner in which professionals have worked with amateurs, activists from particular pressure groups have combined with generalists from the political class, and the fact that age, class, gender, physical or mental capacity or ethnic origin has been no barrier to participation.	If they are coming up with conclusions and recommendations for redress that are significantly different for businesses with very similar problems, there is a question as to whether the work of those independent reviewers is being monitored properly.	text1	FALSE	1	4	4	1	1
82b847a62877853cfc1ede91e4603435	eed9cbe8cbd7e4d3365e5a7a77a62b8b	5dcfa7e25fce28a26953311de96eb8d1	I also welcome the vital help for small business, which has created 3 million jobs, and possibly 3.5 million jobs.	Will he join me in congratulating those organisations that worked so hard in consultation with the Government on their proposals, including Action for Better Access for the Disabled, which does valuable work in my constituency  and in the surrounding area?	text1	FALSE	1	3	3	1	1
837b919447ab01a1eed5ab68eef1264c	4d5e777515bff01cc0c09609dab9498e	ae38417b08e20a987c162046d7fefdf9	My right hon  Friend has been in the House long enough to  know that all Governments manage to give themselves legislative indigestion from time to time.	We know we need to address mental health more carefully and with greater attention across the public in general, but mental health concerns for those in the armed forces and those who have left the armed forces are a very real challenge that we need to face, because they have put themselves on the line for us and we owe it to them.	text2	FALSE	-1	2	2	NA	NA
8c5adbe2bf6a3770fb8c1c06dab6ac6b	f6c8f1677c9f5c08d1a3d9c1d07ed544	76d61d740aec8e43cc70a1ce7f898b13	In the debate on the establishment of the Northern Ireland Select Committee, the Leader of the House asserted  that, in the past, when considering their attitude towards the creation of the Northern Ireland Select Committee, the Government had taken account  of all the relevant political considerations in Northern Ireland."" -    When we examine the appointments to that Committee, we need further debate to discover the relevant political considerations behind the Government's decision to support the creation of the Northern Ireland Select Committee and to propose a composition that is patently unrepresentative.	It is self-evident that if Britain is able to take advantage of growing markets, a country that has a much more ambitious export strategy can benefit hugely.	text1	TRUE	1	4	4	1	1
902b4c24e05cae18fe1c07fb2b6c30be	d513ed7b2c71dc7f6b82580c24888441	c558e9d53b226227074f09d26e6769c1	The impact of losing passporting rights and the risks of relying on so-called equivalence are not the only major worries for our financial services.	They have had a terrible time - but things are even worse for the ordinary Zimbabweans.	text1	FALSE	1	2	2	1	1
