pair_id	text1_id	text2_id	text1	text2	label	metadata__intercoder	metadata__comparison	metadata__intensity1	metadata__intensity1_num	metadata__intensity2	metadata__intensity2_num
1837887eb9c9e6b88f52ef39db013044	3a712460a10d4c11137bcc4c8b3eb6f1	9748baef755b7c9f8a180d3073030741	Difficult and painful decisions have already been made that were forced on IGER's management by DEFRA's funding decisions.	That could lead to some extremely expensive and difficult situations that would otherwise have been avoidable.	same	FALSE	0	3	3	3	3
1cbb23a59fdd30e2c2114c98c743d382	3f92637eeb04b4d81c7e11cd8edcedeb	ab591ee749c6e6f8ce1a49f092e1e753	It is a sad truth faced by 12,000-plus families who every year face their own personal tragedies of this nature - it is a reality.	Councils tend to accumulate over the years various types of memorabilia - paintings of former civic dignitaries and so on - which are terribly important and part of the pride of the community.	text1	FALSE	1	5	5	1	1
1ceed2f2b50433132bfeae0c26a27927	efcdc43a5f192c4f9d209754bca7098a	aebf3af6afa789b9ca46fb13b7fbf5a4	Sadly, that attack was not the only incident of xenophobia across the country, but every right-thinking person, on both sides of the House and the referendum debate will see them for what they are: ignorant and unwelcome displays of hatred, which have no part to play in the future of this country.	Victims will inevitably suffer financial loss, and very often depression or even relationship breakdowns.	text2	FALSE	-1	3	3	5	5
1dc6dbab57890a8a4e5c0dd87decff1d	01bf2b60a09e4ac650c445c1ad61ace3	3631eeab1d472273e7e76df1a54dbf4c	Does he not think that this Bill misses an opportunity to lift the cover on the whole miserable period since 2001 when we have had extraordinary rendition and Guantanamo Bay?	The House can imagine the appalling problems that they have faced as a result.	text2	FALSE	-1	1	1	4	4
20ae91b10919901b095d097aae2226b1	add8cd7bc54fee0f2bdebc77bc09bb86	a383dae0d2acece7374e440d9a3f3715	According to lateral thinking, however, that means that four out of five accidents are not caused by drinking.	I should have looked for help, because grief makes us all angry, irrational, upset and difficult.	text2	FALSE	-1	1	1	4	4
20e52785ca27996253644b8a80572e7c	4d5069673a426b62ccd747954f1fe745	18669dd53be587489b5047d0aaed38cd	Too many families and communities have suffered the appalling consequences arising from the use of samurai swords.	Lying behind that delay is the fact that Ofgem has listened to the anxiety expressed by the work force, the company and local people, who are worried that the inability to use the interconnector will cause the site to close and the loss of 450 jobs.	text1	FALSE	1	3	3	1	1
22f047687fa10bad36d3809c461e3e59	a50645c435574a81b5bd8a7f70b78ab6	dfe77cc424113c2b566742403c4dc6f5	If we do that, I think we really can achieve lasting and successful reform.	Sadly, perhaps because it was not a ""shock horror"" report, it did not receive an awful lot of publicity.	text2	FALSE	-1	1	1	5	5
23dcfee7e523a25f71c060dc6b388e63	9a55540ff2f27ecad3f7b3cd45047d11	4fe299fe355bed5225ceacd89e4f7d63	If they want to know about the millions of people who are wondering whether this facade of a democracy is ever going to deliver, they should not only speak to but listen to some of the 62% in Scotland who voted to remain with the deal we already have, or indeed to some of the 71% in Northern Ireland who voted for a peace process that, right now, is not guaranteed under Brexit and which, even if the Prime Minister's deal is accepted, still will not have a guaranteed long-term future.	That quintupling of imports - based largely on the fact that our export prices and terms of trade are 36 per cent. worse than they were in the early 1970s - was essentially due to the price mechanism, because imports were cheaper, and it has been the cause of the destruction of jobs in our economy.	text1	FALSE	1	3	3	2	2
26784f002b4a5b7a8ce02250011a9291	f9d81ed0b7354c287c5773cc37037351	ab4b1addc3cd6d91a4bfe817e8c13bbb	They are often severely disabled people who already have to suffer significant physical pain and distress daily.	I know of the distress and anguish caused, especially for elderly people, by waiting for cataract operations.	same	FALSE	0	4	4	4	4
28fe298298afb435a12adf0e82e582e5	4a99ccc6ea888f0944445d7a8bdc1910	2b2f983d412a024e7fb42f3e110be141	Victims are embarrassed when they find out that they have lost all the money.	No hon  Member can really understand the pain and distress that David Cunliffe's family felt on learning of David's death eight months after it occurred and of his burial in an unmarked grave.	text2	FALSE	-1	2	2	4	4
2a947891019ae9f7cc6abf495d80d734	3549bef3b72d2c667a198e07db7bf30a	5d31c470da46630d3722bc191eb45964	In those parts, the people have often felt that politics and government have left them behind.	They feel that schools will face cost pressures much higher than 3.4 per cent.	text1	FALSE	1	3	3	2	2
2b865ed9e21b0da4a182b8ce478d6f9f	a16610afa12bd34b5624c0b9e6293cdd	40048b5ccc9e42dc1d132d0b681e6cd7	Juries could be found and we would not have to cause inconvenience to people who would find a long trial difficult.	Does he agree that, in a rural area such as North Devon where small businesses, often based in people's homes, form the backbone of the economy, it is vital that we deliver a good 4G and broadband service for entrepreneurs?	text1	FALSE	1	3	3	1	1
2c170a334094eee509bcd65ca79076f2	0995ecc0f61bad1b2b3e3b9ea2368c14	94b50ccb46d32d6b2ce3efc7055cf57c	The symptoms often result in problems with mobility, vision, speech and fatigue, and can cause severe pain.	That causes parents grave concern, at a time when anxiety is already high.	same	FALSE	0	5	5	5	5
2c939a7722ef94770edc66470c12947d	82d10d8d6b73018e7f9a334248a8e778	f4ef4db40cc0d072ad728c5bdc9320ef	Will he stress that the enormously valued long-term benefits must not be jeopardised for short-term political motives?	If the hon  Gentleman seriously believes that a strategic health authority would do wonders for the patients of that home, I am afraid he is under a delusion.	text2	FALSE	-1	1	1	2	2
2f9f04ad45580f2653a47aa453cf02c5	71647c8582bebb7f98617fdd72087a75	aaa8ef5020326e5e91d928a798856d83	I have heard of many instances where anxious and desperate patients or their relatives have been fobbed off by receptionists.	The situation is causing extreme distress and inconvenience to many people, especially to children.	text2	FALSE	-1	3	3	5	5
31ef1f7e1186107ad3fb047596819367	c3295a8b5fffd77aea1851e8d2ab73f2	3e5c612cb036a4a7fc06183bfe089630	We are watching that situation with urgent concern because, in the past, there have been belligerent noises.	The closures have caused great inconvenience to many people in Neath who may find themselves victims of spurious allegations or charged unnecessarily.	text2	FALSE	-1	2	2	3	3
32d02602a542eb1926fdddc6f4feeecb	6abe1e089c8fd19cf4119c7fd30943e2	ea615dc733268f353e7502b0d8fe238b	We managed to get officials from the Department for Education and Employment to visit the school on 2 April, when we experienced what was probably the best weather of the year so far.	The assault arises because the Government's analysis of the problem facing the United Kingdom economy is seriously flawed.	text2	TRUE	-1	1	1	3	3
39f54833f8deb3f790d921c9b06c3112	9584e6a4eb6af6c8cf80721e2dcba749	de89f59d3daa6c399f933b16cbe39656	This is going to get worse and more embarrassing because of the imbalance in the relationship.	I do not want to be kept alive unnecessarily, and I do not want medical intervention to keep me alive.""	text1	FALSE	1	4	4	1	1
3ac2c2a7f2db1777e8ed5a66360ce514	0dfe9b19fa1a9f664992126d651efe79	411947c438bbcef6ac8ab95f67d46848	What is happening in North Korea is a matter of great concern, but we must be absolutely clear that to confuse that with what is happening in Iraq would be dangerous in terms of the consequences that could follow.	What is happening will cause severe grief unless serious action is taken to try to resolve the situation in Northern Ireland.	text2	TRUE	-1	3	3	NA	NA
3c10e2442e71e019a1dc6a33946df3ae	e18d744f87b4ca0e4ede45d223b25ff9	ffb8e1f744b10d241fb0482950b6b629	I can completely understand the hon  Gentleman's frustration at losing the opportunity to ask an oral question, and that frustration builds up.	I cannot even imagine the pain, suffering and despair experienced by the families.	text2	FALSE	-1	2	2	5	5
42a3d772cc7ef0a9e33d2152a0d545a5	a4c586c3409bfcda55349dc6ae3684f2	7d46c5d72d6788bb2463ea11b566320d	The Minister will be well aware that there is considerable concern in Northern Ireland that we should have no hard border.	This is a simply dreadful disease, and the uncertainty must have been really terrible.	text2	FALSE	-1	1	1	5	5
4329026a9db80eb3b14933dd8a3eaae3	ca01c9797b912ae7583e953908e594a1	1bfa10d7f2549d39fafbaa2683a11da2	Frankly, the sheer lack of shame displayed by those demanding more of our money is extraordinary.	That has created devastating problems, the consequences of which we are still suffering.	text2	FALSE	-1	3	3	4	4
49a5128b41b2b04605c55f1db837fa1c	ac3eb894e7f0f0c8bf27452f059c2f81	dea6043ccb57580880d4c47d606441ef	As you can imagine, Mr Speaker, this has caused considerable anxiety and confusion.	How many more fatalities must we have on that road, with the grief and misery caused by every serious accident?	text2	FALSE	-1	3	3	4	4
4b9f8bed8d669984120f5b3431691b17	72146a064c45156144dc24f8fd9cd59c	fe49f57ab24930a678e3e1c08be3288f	I look forward to hearing from the Minister when the Government will be able to implement a similar scheme for families who have not gone on to income support but who have suffered a loss of family income - because of reduced earnings through short-term working or a family member becoming unemployed, for example - which makes it virtually impossible for them to pay their mortgage.	Later the seat was held for many years by Robert Maclennan, who sits now as Baron Maclennan of Rogart just a short walk away, and more recently by the 3rd Viscount Thurso, John Archibald Sinclair, the fifth generation of the Sinclair family to represent Caithness in this Parliament.	text1	FALSE	1	3	3	1	1
4c3213a04b5372d945f34d5a5c641926	1aaf41f07da51aa485ec6222320f4acd	3690e0675f0a62e243d42b9b7aa8c837	In both cases, the job losses have the same cause as those at Rolls-Royce - the state of the international market and of international demand.	The rules cause a lot of misery and unhappiness and result in unnecessary splits in families, as hon  Members have described.	text2	FALSE	-1	2	2	4	4
4c8a1e792344b719dfdc63637ebcb907	d84debdd44880e65eb7203f44cc461f2	0971964b9c9e4692a633e46baf5ca940	Unquestionably, the death of a child is traumatic and deeply upsetting for any parent.	All of that has consequences for those being assessed, and it is time for the Government to reconsider their absolutely appalling approach to this problem.	text1	FALSE	1	5	5	3	3
56928d3a3ba744527153553b7eb3c6f9	1b4b9f19b8a9ad2e14496aa68257a992	aea4f741325ffe9f022274522fd9744d	People who wait more than a year to be assessed suffer financial difficulty and stress.	Does he agree that the delays, which have been caused by successive Governments, have caused the UK to lose a lot of business?	text1	FALSE	1	3	3	2	2
56b371fe913dcdabc3843e8797b945e1	56d1631b578c412fa2cbfeec27b4d89d	49996615c635d05f1129cae65d3b7a15	The Government wish to express their deep sympathy for the injury and suffering endured by all those affected.	But one increase in just one element of the tax credits will do nothing to stop the chaotic tax credits system from putting thousands of families into financial insecurity and hardship each year.	text1	TRUE	1	NA	NA	NA	NA
59ca028b02975dc40b6184cf7c718b3e	0c38cc58832f582803bac551cfb2d4dd	ea7ce9690916da9ecf12d9dedb66cf4d	I cannot imagine the shock when they realised that they were not going to get what they thought was rightfully theirs.	That is just a reflection of the fact that our problems are being experienced by other countries but our solutions have kept us out of the financial danger zone, which the shadow Chancellor  asked me about earlier.	text1	FALSE	1	2	2	1	1
5a02e58326cac9cbcea090bbe4892f68	6258dc33c1ea6b81b24df1911040f691	afa73aac6df36526dcd728e696002325	Of course the hon  Gentleman is right to point, as the  Western Mail  did yesterday, to those two distressing stories.	Some girls in Afghanistan do have access to education now, but the situation is still dire.	same	FALSE	0	2	2	2	2
5a6ed067a00a666da65bfab57dabee90	5a3eceeb1193b80a15f67031ecb4bacb	237c6b9c2ac518ab07b10691ce0a5429	During the troubles, paramilitary organisations inflicted huge suffering on thousands of ordinary people.	Many people were disappointed that the Minister did not keep his word on so crucial an issue.	text1	FALSE	1	4	4	2	2
5b677de4df488c38df6b9ec612585172	99d2b0b028352114e848b5f58fc67b56	89628e0748d519b39c1503f68ad688e9	People in Scotland will find it extremely disturbing to have imported all these ghastly hunt saboteurs.	Now that TfL's grant is being snatched by the Treasury, so too is this important grant that pays bus operators to keep costs down and helps to subsidise fares for ordinary people.	text1	FALSE	1	4	4	2	2
5bc1a01f7d362b71b1d370397b6b25d7	0ccb37413ce9575e8c53ddb5091f90c8	c1cb4fe12876120827d31466fd46907b	What is sometimes regarded as low-level offending and antisocial behaviour thus causes real harm, damage and fear.	I will come on to those issues, but I acknowledge that, sadly, a bird died in her constituency as a result of being trapped in netting.	same	FALSE	0	3	3	3	3
5c6b1dcf453998da50293c601e16664c	53fa790ce5bcc3d3c48f15dd392f350e	2f8d85212a8131a52b225861746744ee	They are the ones whose health suffers disproportionately as a result of their caring responsibilities.	When public services are delivered well in Afghanistan, that will lead to increasing buy-in among the Afghan people, as they see their country moving in the right direction.	text1	FALSE	1	2	2	1	1
5d76da798598891c37ffd0d233170bef	2de0bc7afa3c0a9fd7b6cbba7c9c06cf	6770b6b6115fdf7208accdcada993654	Many of them are experiencing economic crises, hardship and insecurity on a regular basis.	That is a serious problem for us all, because even if Turkey met the Copenhagen criteria, its geography is extremely difficult in terms of commercial security and combating terrorism, given the need to police those vast expanses of border.	text1	FALSE	1	3	3	2	2
5f43c28ff5a1c4d7c87faf5a91137345	89bf6c69803060f3e863d61844c2a0ca	9383eab3bb0bdf7e7a8c07d25da0bacf	I sometimes wonder whether the ""Today"" programme is entirely independent of the Government, but that might be unduly cynical of me.	The reason for including the sea fisheries defence in the Bill was to avoid breaching European law.	text1	FALSE	1	2	2	1	1
60fb041e8dfe2e76244d23adea8f86aa	aba6932f21f5cd3927665472d9f3c3c6	50a39a6d4142027fea2be487e7e11290	It is no laughing matter when loved ones must wait in pain for cataract operations or hip replacements.	I say: poverty and inequality will endure until doomsday if the Leader of the Opposition is all that will confront them.	text2	TRUE	-1	3	3	4	4
66c78a1f428edcd7be083c58f0e582de	047254bc50d1f65b930842816eafd87b	b51e759da98e744c23e97299ee9be3b4	Population sparsity causes a reduction in the amount of money made available to the police, so the more sparse an area's population, the more money the Government remove from its police allocation.	I am therefore disappointed that the Minister feels unable to include that in the Bill.	text2	FALSE	-1	1	1	3	3
6caacaae786610b1cc244049c65fda51	e85c8712be3dbe4827d33aad097bc019	a71dda0f6bef8be4277a3cb4d6113f05	As I told the House, it is a matter of extreme regret that so many people will be caused anxiety as a result of what happened.	Such errors are deeply distressing and stressful for the individuals involved and cause a great deal of upset.	text2	FALSE	-1	3	3	5	5
6df9162c1dd12b1215fd29a1bd972f1a	d7d1cc560b1c057d082392381c4b7108	7f9a8d3896c62deba1028f910c52b644	Only last week, we sadly witnessed the tragic death of the jockey, Steve Wood, at Lingfield.	Many of Savile's victims have suffered severe financial loss as a result of the challenges they have faced.	text2	FALSE	-1	NA	NA	NA	NA
73071de26276ca0b47258d78cf4567ca	05a8056b73e29966cee173628a913309	c81f2c0433dceeb55bac5023de474bbb	As I am sure that the hon  Gentleman is aware, London Transport fares are the statutory responsibility of   London Transport, not of Ministers, and the balance between fare levels and the need for investment is always difficult to strike.	It takes 67 minutes to travel from Swadlincote bus station to Derby bus station, which exceeds the time specified by the committee in its consultation document on the key criteria for the siting of a magistrates court - and the 67 minutes does not include the time it might take to find the magistrates court on leaving the bus station.	same	FALSE	0	2	2	2	2
7708bdf53f2c5664604415395e2a6118	53c534c0ba9cd64cc7814f80542f6342	6619bc2abd2b5b7d15a6835dc6103439	If action is not taken, we face the prospect of a serious reduction in transparency and accountability.	The lives of 1.2 million civilians trapped in Mosul are indeed in grave danger.	text2	FALSE	-1	NA	NA	5	5
79086ab267b0909f92079024ce58eec7	0203314e969361c7aae5452ac181b83d	f4492e9f8ee077d4b6bb64458844e4d8	The fishing industry still has a tragically high level of injury and loss of life.	The delay would have made an already upsetting situation even more distressing and stressful.	text2	FALSE	-1	3	3	5	5
7c85ad2b17510a9aa1b6c2084fb30557	59fbe5523f8183d5b12283fec04999b4	efdc98c512b1c1a1cd88072f3a54a22e	Guidance has also been issued on delivering a fair and consistent approach towards early retirement due to ill health so that officers can continue to serve where they are capable of performing sufficient duties to make their retention operationally justifiable.	I have never felt as nervous and frightened at being a Jew as I feel today.	text2	FALSE	-1	1	1	5	5
7fc2e5988a77a463ee7d4a1ba4668f5e	a1a2acb506b4e175f9ca629960ec7681	6dcf2f92a2e6c4f24cd6247564d45bc0	That causes unnecessary distress and anxiety for patients, and it is  important that such problems are addressed.	We remain deeply concerned by the Rohingya crisis, where people are still crossing the border every day with stories of unimaginable trauma.	same	FALSE	0	4	4	4	4
7fe12b71afc0d5e908229635732f119c	0c7f9ff79bbaedb9ff69970bd15d373f	71e05365e01555151717189342dec0da	Put simply, this shows us that our young people are experiencing adverse childhood experiences far too often.	She gave good, if horrible, examples of the traumatic devastation caused by this policy.	text2	FALSE	-1	NA	NA	NA	NA
82a031b3870e4922cd55ee56f08ed98e	b9b25e51c466a0554f071eec8e96b5ec	ed864cc3bda585af69e1409de307cb06	It prompts one to ask why there are not other clauses requiring planning authorities to consider the desirability of community schemes that serve more than one building.	I might send him on a positive-thinking course, which would make him a little more cheerful.	same	FALSE	0	2	2	2	2
845258a3ce2cbc6beae3995a2cb226ab	171542445bdf467543ef2727e16c7c37	55bc4fd14caf9a1a188d56e64d36743a	Those feelings were shared by a great many people following the tragedy of Dunblane, which is entirely understandable.	It is the singular lack of urgency, after 10 years of complacency, that we find unacceptable.	same	FALSE	0	3	3	3	3
85ca44f34d670b93b23d9878e69e4db1	4aba929e116f0244612cc89dd6907ac1	d5d2050e23cc5cdf5da956c1f30fcc30	Foster children may suffer far worse abuse by people in charge than young people in other situations.	No one looking back at this tragedy will be able to feel anything but anger and frustration.	same	FALSE	0	3	3	4	4
8c283416435a7e3b1a08c9a94682428f	b4587590f060694d825e410b43418cf1	f173065916c6297dff186be920c51f64	The only betrayal, humiliation and embarrassment is on the SNP Benches, not the Conservative Benches.	The consequences of fuel poverty are misery, discomfort, ill health and debt.	text2	FALSE	-1	4	4	5	5
8cb45aa2d3d6a9434e8f7eb0e05a7ce3	5d455bd8dd77321304c9d16ec4948050	4d3d33efc1b7df1f3c627ba2a81988ab	People who survived have terrible memories, but at least they walked away, unlike the many others whose tragic loss is still felt so keenly.	I am pointing these things out because it is important to recognise that, although we have had this awful blow today, not everything is bleak in the economy in Wales.	text1	FALSE	1	3	3	2	2
902b4c24e05cae18fe1c07fb2b6c30be	d513ed7b2c71dc7f6b82580c24888441	c558e9d53b226227074f09d26e6769c1	The impact of losing passporting rights and the risks of relying on so-called equivalence are not the only major worries for our financial services.	They have had a terrible time - but things are even worse for the ordinary Zimbabweans.	text2	FALSE	-1	NA	NA	3	3
920e1d69c275dd771dbc4dedd179016b	e4e0bedebb8c101cbf6665ecef3e6d6d	d4b13da290ba2ecb64c1e8a7e4ffe5ca	I understand, sympathise and empathise with the distressing circumstances that he has outlined and the emotional effects on all those involved.	They feel the same support for the police, but they occasionally feel frustrated.	same	FALSE	0	2	2	2	2
928cae2eaeb6befb84f0624f074f2cf7	8572bbac8f35282c679894a6a2e87a7b	899920bed3e47abc31110e776e4d2751	People on the fringes of all organisations can sometimes cause grave embarrassment and behave extremely badly.	I am worried about my constituents who have mental health issues, which are exacerbated by stress.	text1	FALSE	1	5	5	4	4
92b1384bd593eeb051b399e93d84d548	410435808ae1e4ae4dab21f9da45f05d	28c017a85ab3fdbbea39b09449fd64ce	During this time, my constituent suffered a great deal of worry and distress, and was utterly perplexed as to why this was happening to her.	As I live in a rural area, I am gravely concerned about the environmental consequences.	text1	FALSE	1	4	4	3	3
92f2614a0502a7d2e60c60f7d08b944e	151d7b0ceb2c1fa34744f26072488b04	a8d513f51ed295b7bc2312c1d7c9715c	Although men are 1.6 times more likely than women to be admitted for head injury, the incidence of female head injury has increased by 24% since 2005-06.	The Conservatives have consistently proposed a way forward for the underground - a way which benefits passengers, involves staff and gives freedom to management.	text1	FALSE	1	2	2	1	1
958a1cda610c85d0836787e7af0be356	530094bbb41c06f18ba97d13e61b84e1	e190458b54310ca41b8b1101d3177ebf	Mr. Reid's ""unfortunate incident"" was described to me by an angry,   distressed woman constituent as ""this bloody scandal.""	One can only imagine how harrowing and devastating the loss of a baby must be.	text2	FALSE	-1	2	2	4	4
99f73ceada2bd0893897b24bb570c6bd	e326221b916ccd82a9ebe8e3b32d1e16	f4ad82afa5290b8cd83be1fa213d3bab	It is the cause of ill health and distress, and that is why in principle it matters.	The effect of the tragedy in our communities in terms of grief, loss and trauma is real and as if it happened in our country.	text2	FALSE	-1	3	3	4	4
9b9dbe05b664ea2d1af803c6b017110c	4ad87bb7ee5d455e307103dcb8151a44	83d2288af0d161fcc33c688d55f3e044	The money being provided for Northern Ireland will go towards tackling incredibly important problems and challenges in Northern Ireland, such as mental ill health, the consequences of the troubles,  and infrastructure.	I am sorry to hear of reports today of yet another terrorist incident in Jerusalem.	text2	FALSE	-1	1	1	3	3
9cb97596e85cf03e7da5f7a3ebfeb9e1	d6c118cdd9a85ddb3b0b1c24d187ebf6	c3b5cbfe6f3cd9e572e8277a46dee9c1	A trouble area one week is not a trouble area the next; trouble moves around.	A little bit of the A303 from Ilminster to Honiton needs a little bit more done to it.	text1	FALSE	1	2	2	2	2
9f37012a3b5f513f1270d7e1d9d3b328	f99eb88c1ec57742a0d40bf04adb458b	28f769c00c7044d86a935a83f313840b	That causes enormous environmental damage and loss of biodiversity, and distorts the market.	I join the Secretary of State in commending the fantastic rally that we saw on Saturday and in contrasting it with the appalling scenes that we witnessed in Edinburgh yesterday.	text1	FALSE	1	4	4	3	3
a0e25b59fc6653ae81f667a8b5bf8652	9ee703d730e6f67f69fbdb964eb69775	0599967bc4dff1cebab80197f7f2d9e3	Somalia and Rwanda have exposed the appalling lack of international co-ordination and will that need to be applied to these major emergencies, which are clearly beyond the capabilities of any single country.	What follows is deeply unpleasant - to hear about it is deeply unpleasant; to experience it must be something else.	text2	TRUE	-1	3	3	5	5
a17a42e3c66f94da40201a71beeca471	721f5860f644f4935790a747ecca0480	5a6704a27c7d6c61d5330650468de840	That dramatically brought home the appalling tragedy for ordinary human beings of situations such as that in Sri Lanka.	We can only begin to imagine the anguish that they must be suffering at this devastating news.	text2	FALSE	-1	4	4	5	5
a3f712196c8bf83aa37b5d21ac0ad36f	8d6dabeed4ed28d3ef8930027891e82e	eea8c71ec549ec00ca9d510dffde37e9	Many homeless families, tragically, will still face a cold and bitter winter.	They are disturbing and frightening for victims, and all the experiences were harrowing.	text2	FALSE	-1	4	4	5	5
a7d9232c570cf9f8473a77d0e2a7fc95	6e003ba06cc014ca8f41742347a006e1	ba282b30b2a0c4534bfb24167a580ac7	The electorate want to hear that sort of hon sty from all political parties, but, sadly, it has been lacking in the recent debate.	Research shows that there is a clear difference between exam stress and exam anxiety, which is a cause for concern.	same	FALSE	0	2	2	2	2
a95ebdf9d32eacff5c9230878b82ade3	189714891ee75d49011afe2b88fa906f	68f0a294220c95c58e4256469bf97f94	The measure is disgraceful and the Government are yet again exposed as cynical in the extreme.	In the Karachi area, there is a high degree of communal violence, not to say in some instances quite serious political violence.	text1	TRUE	1	NA	NA	NA	NA
ac5b78dd178017ea39961b68c32deca2	920963d8e07fbf6a51228c925812006d	c29ebd5e5381d62d5371f63e4b1844cc	That created mayhem, distress, anger and a deep sense of seething injustice and resentment among the local community.	It is an addiction that brings misery, illness and bereavement to countless families.	same	FALSE	0	4	4	4	4
b14393445bf6bb1b791a3c57f5f9436a	8b9f2e04755be844ad14d9dc4800d49b	b452468221085ad31cfd068ca7fabbb5	I have gone to visit the group a number of times and have heard their stories.	Faced with those three problems, it is no wonder that the families feel angry, frustrated and a deep sense of injustice.	text2	FALSE	-1	1	1	5	5
b28040e672e9367c7e31fae059dc75d9	1dc12365ccf55e25682913298b57430b	540eb661ff6aee9d68c70fd77fc21eba	Are they the words of disbelief that we use to justify our lack of action in dealing with the unimaginable pain and suffering inflicted on the children who are the victims of physical, mental and sexual abuse?	They have to deal with this trauma and stress, and their own jobs are incredibly stressful.	text1	FALSE	1	5	5	4	4
b55622a3c29e32e903a73d2970534bc8	68a1213b3ad6afa43cf998e24a324e67	c33f0a7752d07fb74e70167c3e8588b1	The police have not intervened, and that is a worrying development in circumstances that we all find deeply disturbing.	As the EU gets larger, with the potential accession of Turkey, does my hon  Friend agree that the situation is only going to get worse?	text1	FALSE	1	4	4	2	2
b79f9ef12bfa85aa834823456a3dfa9a	c09d22586ce89d8be8831bd4d53521fc	87fe43884f120cf4573236f569f58490	An uncertainty does remain, and that uncertainty is deeply worrying for our farmers; we have to recognise that.	I also think that, whatever the issue, the argument will evolve, as many arguments have - they did when we debated Maastricht, and I suspect that they will again over coming weeks as the hours wear on and tempers become frayed - into, essentially, the question ""Are you in and engaged with Europe, or are you disengaged and therefore effectively stepping back from Europe?""	text1	FALSE	1	5	5	1	1
b84f8883db22186680f62fa571ef2cb6	4d20a8e298f3d752774127e67716292a	2ac74427992d4894abbe891581aa6f09	I certainly do not want to pass Bills that might have a negative effect on the economy or the work force in Yorkshire, so I view my opposition to this measure as being important to my constituents.	That could cause problems in overriding the clinical judgment of individual doctors and would be very difficult to enforce, and the House should consider carefully whether we should do that.	text2	TRUE	-1	1	1	2	2
